date,year,month,period,electric_power_bcfd,industrial_bcfd,residential_bcfd,commercial_bcfd,total_bcfd,electric_power_share_pct,industrial_share_pct,residential_cents_kwh,commercial_cents_kwh,industrial_cents_kwh,gas_share_pct,coal_share_pct,nuclear_share_pct,renewable_share_pct,gas_rigs,oil_rigs,total_rigs,ercot_wholesale_mwh,caiso_wholesale_mwh,henry_hub_mmbtu,net_exports_bcfd,lng_exports_bcfd,is_net_exporter
1993-06-01,1993,6,1993-06,10.697859922178989,22.31533722438392,5.306160830090791,3.992704280155642,43.58981841763943,24.54210710327231,51.19392104499707,,,,,,,,332,545,877,,,1.98,-6.153424657534246,0.0,False
1993-07-01,1993,7,1993-07,13.573616166687588,22.000878624325345,4.070509602108698,3.735722354713192,44.674689343542106,30.383235711631656,49.24685307857804,,,,,,,,342,558,900,,,1.99,-6.153424657534246,0.0,False
1993-08-01,1993,8,1993-08,14.505052089870718,22.325279277017696,3.7759194175975903,3.493786870842224,45.41085101041797,31.94181955881652,49.16287358696696,,,,,,,,350,568,918,,,2.04,-6.153424657534246,0.0,False
1993-09-01,1993,9,1993-09,10.844876783398185,22.630544747081714,4.590791180285344,3.879085603112841,43.20813878080415,25.09915282029269,52.37565279515272,,,,,,,,355,575,930,,,2.09,-6.153424657534246,0.0,False
1993-10-01,1993,10,1993-10,9.528900464415711,23.99563825781348,7.985879251914146,5.29983055102297,48.24507342789004,19.751033188203508,49.73697116178876,,,,,,,,360,582,942,,,2.02,-6.153424657534246,0.0,False
1993-11-01,1993,11,1993-11,8.746206225680934,24.820817120622568,14.82911802853437,8.43573281452659,58.60732814526589,14.923400370687986,42.351047055243576,,,,,,,,358,578,936,,,2.03,-6.153424657534246,0.0,False
1993-12-01,1993,12,1993-12,7.089368645663361,25.11883394000251,22.12357223547132,11.40074683067654,67.81909752730012,10.4533514955866,37.037994983479535,,,,,,,,348,565,913,,,2.15,-6.153424657534246,0.0,False
1994-01-01,1994,1,1994-01,6.968557800928831,25.76459143968872,29.88954437052843,14.93382076063763,80.24548136061252,8.684050095746898,32.107217755858514,,,,,,,,335,548,883,,,1.93,-6.873972602739726,0.0,False
1994-02-01,1994,2,1994-02,6.769872151195108,27.07354780433574,29.245935241801,15.14653974430239,80.95327265147304,8.36269112966111,33.44342596363596,,,,,,,,325,535,860,,,1.88,-6.873972602739726,0.0,False
1994-03-01,1994,3,1994-03,7.622066022342161,24.507719342286933,19.78837705535333,10.944081837580018,65.01117108070791,11.72424045842794,37.69770477117218,,,,,,,,322,532,854,,,1.93,-6.873972602739726,0.0,False
1994-04-01,1994,4,1994-04,8.639040207522697,23.40398832684825,12.715726329442283,7.677399481193254,54.199578469520105,15.939312539821657,43.18112610416299,,,,,,,,325,535,860,,,1.91,-6.873972602739726,0.0,False
1994-05-01,1994,5,1994-05,8.855936990084096,21.882170202083596,7.746705158779968,5.11638634366763,45.040699133927454,19.66207709998279,48.58310510904256,,,,,,,,335,548,883,,,2.0,-6.873972602739726,0.0,False
1994-06-01,1994,6,1994-06,13.493482490272374,22.683236057068743,5.006841763942931,4.283268482490272,46.94108300907912,28.74557131045001,48.32277954192378,,,,,,,,350,568,918,,,1.8,-6.873972602739726,0.0,False
1994-07-01,1994,7,1994-07,14.858604242500313,21.36873980168194,3.9790699133927454,4.056796786745325,45.68206351198696,32.52612316560837,46.77708964717584,,,,,,,,365,588,953,,,1.81,-6.873972602739726,0.0,False
1994-08-01,1994,8,1994-08,15.664961717082967,21.927921425881763,3.826785490146856,3.789632232960964,46.65589305886783,33.57552645561363,46.999253445249295,,,,,,,,378,608,986,,,1.83,-6.873972602739726,0.0,False
1994-09-01,1994,9,1994-09,12.53728923476005,23.670752269779506,4.227302204928664,3.807782101167315,45.682263294422825,27.444544842178782,51.81606724960446,,,,,,,,388,622,1010,,,1.78,-6.873972602739726,0.0,False
1994-10-01,1994,10,1994-10,10.821074432032132,23.25815865444961,6.920829672398644,5.005240366511861,47.51945525291829,22.77188232575033,48.94449763925117,,,,,,,,398,635,1033,,,1.7,-6.873972602739726,0.0,False
1994-11-01,1994,11,1994-11,9.79591439688716,24.724902723735408,12.69325551232166,7.636186770428015,56.68816472114137,17.280351983654636,43.615634489776426,,,,,,,,402,642,1044,,,1.75,-6.873972602739726,0.0,False
1994-12-01,1994,12,1994-12,8.522373540856032,25.095487636500568,20.02557424375549,10.66747207229823,66.50197690473202,12.81521834014774,37.736453568066594,,,,,,,,395,632,1027,,,1.88,-6.873972602739726,0.0,False
1995-01-01,1995,1,1995-01,8.262457637755743,26.5738985816493,25.59140830927576,13.404418225178864,76.32436927325216,10.825451577824328,34.81705624911349,,,,,,,,385,618,1003,,,1.62,-7.465753424657534,0.0,False
1995-02-01,1995,2,1995-02,7.748193440800445,26.710255697609785,26.212166481378546,14.275291828793772,77.4836367426348,9.999780297530949,34.472124464587324,,,,,,,,378,608,986,,,1.48,-7.465753424657534,0.0,False
1995-03-01,1995,3,1995-03,10.193924940379064,25.32195305635748,18.828731015438684,10.746956194301491,67.25652692355969,15.156781663681436,37.64980770585598,,,,,,,,372,602,974,,,1.47,-7.465753424657534,0.0,False
1995-04-01,1995,4,1995-04,9.836575875486382,25.51154345006485,13.58041504539559,8.22837224383917,59.04254215304799,16.660149642588827,43.20874833596211,,,,,,,,368,598,966,,,1.52,-7.465753424657534,0.0,False
1995-05-01,1995,5,1995-05,10.714196058742312,24.477312664742065,8.17017070415464,5.783795657085478,50.737981674406925,21.116717112432426,48.24258249336083,,,,,,,,372,602,974,,,1.55,-7.465753424657534,0.0,False
1995-06-01,1995,6,1995-06,12.76397535667964,23.61378080415045,5.152658884565499,4.304345006485084,47.29315823605707,26.989052608772862,49.93064892449269,,,,,,,,380,612,992,,,1.58,-7.465753424657534,0.0,False
1995-07-01,1995,7,1995-07,16.916687586293463,23.253326220660224,4.101826283419104,4.157775825279277,49.947910129283294,33.86865945443352,46.55515347983968,,,,,,,,388,622,1010,,,1.43,-7.465753424657534,0.0,False
1995-08-01,1995,8,1995-08,19.464572612024604,23.399240617547385,3.5902786494288943,4.094797288816367,52.12297602610769,37.34355575221772,44.89237261860685,,,,,,,,392,628,1020,,,1.43,-7.465753424657534,0.0,False
1995-09-01,1995,9,1995-09,13.584338521400776,23.809370946822305,4.343417639429313,4.200064850843061,47.3931906614786,28.66305967545289,50.23795742491478,,,,,,,,395,632,1027,,,1.52,-7.465753424657534,0.0,False
1995-10-01,1995,10,1995-10,9.968055729885778,24.39428266599724,6.790887410568596,5.361145977155767,48.02039663612401,20.757962091440053,50.79983585068163,,,,,,,,400,638,1038,,,1.54,-7.465753424657534,0.0,False
1995-11-01,1995,11,1995-11,8.505966277561608,26.18420881971465,15.84993514915694,9.620687418936448,62.159597924773024,13.684075446973972,42.12416053817367,,,,,,,,398,635,1033,,,1.61,-7.465753424657534,0.0,False
1995-12-01,1995,12,1995-12,7.1723358855278025,26.999215513995228,23.780720471946783,13.16744069285804,73.51998870340152,9.75562702337026,36.72363936686251,,,,,,,,388,622,1010,,,1.84,-7.465753424657534,0.0,False
1996-01-01,1996,1,1996-01,7.363436676289695,27.260386594703157,29.297163298606755,15.068626835697252,81.66461654324085,9.016679423689949,33.38090319724818,,,,,,,,375,605,980,,,2.05,-7.857534246575342,0.0,False
1996-02-01,1996,2,1996-02,6.381356500737958,27.27539245941232,27.87172950489736,14.858513350328725,78.97715684959077,8.08000282017119,34.53579939748571,,,,,,,,368,595,963,,,1.89,-7.857534246575342,0.0,False
1996-03-01,1996,3,1996-03,6.824243755491402,26.72455127400527,22.129000878624325,12.152127526044936,70.11177356595958,9.73337773158927,38.11706638523901,,,,,,,,365,592,957,,,1.95,-7.857534246575342,0.0,False
1996-04-01,1996,4,1996-04,7.658884565499351,26.105415045395592,15.364526588845656,9.196984435797663,60.25940337224384,12.709857942315969,43.32172836848903,,,,,,,,368,598,966,,,2.08,-7.857534246575342,0.0,False
1996-05-01,1996,5,1996-05,11.551117108070793,24.17613279779089,8.519078699635998,5.738013053847119,51.58503828291704,22.392378667471245,46.866559767189486,,,,,,,,380,612,992,,,2.01,-7.857534246575342,0.0,False
1996-06-01,1996,6,1996-06,13.52788586251621,25.12772373540856,5.261900129701686,4.324124513618677,49.7628728923476,27.18469629312036,50.494921765806325,,,,,,,,392,628,1020,,,2.08,-7.857534246575342,0.0,False
1996-07-01,1996,7,1996-07,15.63565331994477,23.3351638006778,3.9026923559683695,3.938810091627966,48.262363499435175,32.39719770484874,48.35064449537556,,,,,,,,405,648,1053,,,2.25,-7.857534246575342,0.0,False
1996-08-01,1996,8,1996-08,16.04942261830049,24.15752478975775,3.712062256809338,3.8592004518639382,49.25903727877495,32.58168146379095,49.041812679045,,,,,,,,418,665,1083,,,2.1,-7.857534246575342,0.0,False
1996-09-01,1996,9,1996-09,12.865142671854734,25.00674448767834,4.460311284046693,4.036640726329442,47.829636835278855,26.897847282765657,52.28294869517703,,,,,,,,428,678,1106,,,1.85,-7.857534246575342,0.0,False
1996-10-01,1996,10,1996-10,9.898016819379944,25.29233086481737,7.629000878624326,5.374576377557424,49.74770930086607,19.896427309885453,50.84119695211182,,,,,,,,438,692,1130,,,1.94,-7.857534246575342,0.0,False
1996-11-01,1996,11,1996-11,7.673119325551232,27.01222438391699,16.30937094682231,9.55,62.55810635538262,12.265587583424386,43.17941503929939,,,,,,,,442,698,1140,,,2.5,-7.857534246575342,0.0,False
1996-12-01,1996,12,1996-12,5.787843604870089,27.526892180243504,23.149303376427763,12.83936864566336,71.64782854273881,8.078184255671573,38.41971590782179,,,,,,,,435,688,1123,,,3.26,-7.857534246575342,0.0,False
1997-01-01,1997,1,1997-01,5.9742061001631726,27.791075687209737,28.316775448725995,14.869712564327852,79.71447847370402,7.494505658885952,34.863272292971686,,,,,,,,425,675,1100,,,,-7.876712328767123,0.0,False
1997-02-01,1997,2,1997-02,6.811700944969428,28.551521678710397,26.31520983879933,14.580947748749304,78.9883615897721,8.623676713724176,36.146491842676,,,,,,,,420,668,1088,,,,-7.876712328767123,0.0,False
1997-03-01,1997,3,1997-03,8.146447847370402,26.91637379189155,19.011422116229447,11.28388979540605,67.66257687962847,12.03981317747166,39.780296632473366,,,,,,,,418,665,1083,,,,-7.876712328767123,0.0,False
1997-04-01,1997,4,1997-04,8.587905317769131,26.36472114137484,14.04257457846952,8.719584954604409,59.7288261997406,14.3781585277603,44.14069858531614,,,,,,,,422,672,1094,,,,-7.876712328767123,0.0,False
1997-05-01,1997,5,1997-05,9.94935358353207,24.81103301117108,8.90357098029371,6.391489895820258,51.766568344420726,19.2196506388749,47.928680236431305,,,,,,,,435,688,1123,,,,-7.876712328767123,0.0,False
1997-06-01,1997,6,1997-06,13.20599870298314,24.69743839169909,5.304507133592737,4.99666018158236,49.81767185473412,26.50866291281372,49.57565753717999,,,,,,,,450,708,1158,,,,-7.876712328767123,0.0,False
1997-07-01,1997,7,1997-07,18.445964603991463,23.78988326848249,4.010449353583533,4.519894565080959,52.42443830802058,35.18581257010694,45.37937655851393,,,,,,,,465,728,1193,,,,-7.876712328767123,0.0,False
1997-08-01,1997,8,1997-08,16.80472574369273,24.859953558428515,3.699635998493787,4.383268482490273,51.38436676289695,32.70396582142353,48.38038322655581,,,,,,,,478,745,1223,,,,-7.876712328767123,0.0,False
1997-09-01,1997,9,1997-09,14.775907911802854,24.724967574578468,4.195460440985733,4.595654993514915,49.8920233463035,29.615772062885483,49.55695503259308,,,,,,,,488,758,1246,,,,-7.876712328767123,0.0,False
1997-10-01,1997,10,1997-10,10.501349315928204,24.69885151248901,7.349786619806703,5.949981172335886,50.14836199322204,20.940562958661637,49.25156182733799,,,,,,,,498,772,1270,,,,-7.876712328767123,0.0,False
1997-11-01,1997,11,1997-11,7.979928664072633,26.467055771725036,16.125486381322958,9.908203631647211,62.60509079118028,12.746453304715653,42.27620379947388,,,,,,,,502,778,1280,,,,-7.876712328767123,0.0,False
1997-12-01,1997,12,1997-12,8.464039161541358,27.210430525919417,22.93931216267102,13.004236224425757,74.1590623823271,11.41335784142604,36.69198295096562,,,,,,,,492,765,1257,,,,-7.876712328767123,0.0,False
1998-01-01,1998,1,1998-01,7.563292330864817,27.15272373540856,25.48349441445965,14.14239989958579,76.64861302874357,9.86748752782852,35.4249381201799,,,,,,,,478,745,1223,,,,-8.126027397260273,0.0,False
1998-02-01,1998,2,1998-02,6.544225958866036,27.88514452473596,24.034845747637576,13.638583935519732,74.34758893829905,8.802203342864393,37.506454375915,,,,,,,,462,722,1184,,,,-8.126027397260273,0.0,False
1998-03-01,1998,3,1998-03,8.58453621187398,25.788408434793524,20.321921676917285,11.512520396636123,68.23879753985189,12.580139922396135,37.79141685451437,,,,,,,,440,695,1135,,,,-8.126027397260273,0.0,False
1998-04-01,1998,4,1998-04,8.685408560311284,25.11929312581064,13.22153047989624,8.295103761348898,56.99565499351492,15.23872049772834,44.072294859439296,,,,,,,,418,665,1083,,,,-8.126027397260273,0.0,False
1998-05-01,1998,5,1998-05,12.831743441697002,23.473296096397643,6.929521777331493,5.32336513116606,49.97269988703401,25.677506860153343,46.97223914149185,,,,,,,,395,632,1027,,,,-8.126027397260273,0.0,False
1998-06-01,1998,6,1998-06,17.288878080415042,23.35259403372244,4.951621271076523,4.464591439688716,51.4829766536965,33.58173750657383,45.35983649664459,,,,,,,,368,598,966,,,,-8.126027397260273,0.0,False
1998-07-01,1998,7,1998-07,19.85753734153383,24.11908497552404,4.154324086858289,4.46570227187147,54.08441069411321,36.71582455403404,44.595262601519416,,,,,,,,354,572,926,,,,-8.126027397260273,0.0,False
1998-08-01,1998,8,1998-08,20.193673904857537,24.608792519141456,3.6598154888916783,4.534266348688339,54.4942261830049,37.05653849830303,45.15853190849821,,,,,,,,335,548,883,,,,-8.126027397260273,0.0,False
1998-09-01,1998,9,1998-09,17.40155642023346,24.422989623865117,3.936997405966278,4.531031128404669,51.73274967574579,33.637408661445946,47.20991978378352,,,,,,,,322,532,854,,,,-8.126027397260273,0.0,False
1998-10-01,1998,10,1998-10,10.878624325342036,24.66788000502071,6.369900840968997,5.440598719718841,48.75489519266976,22.312886290395767,50.59569897040716,,,,,,,,312,518,830,,,,-8.126027397260273,0.0,False
1998-11-01,1998,11,1998-11,8.109824902723735,25.90217250324254,12.908365758754863,8.565823605706875,57.175097276264594,14.18419082618756,45.30324168594891,,,,,,,,308,512,820,,,,-8.126027397260273,0.0,False
1998-12-01,1998,12,1998-12,8.33259068658215,27.280971507468305,19.327005146228192,11.362338395883018,68.34529935985941,12.19190019595708,39.91638307680159,,,,,,,,302,502,804,,,,-8.126027397260273,0.0,False
1999-01-01,1999,1,1999-01,8.626741558930588,25.527300112965985,28.59175348311786,14.934887661604115,80.11472323333751,10.767985222647326,31.86343169234529,,,,,,,,292,488,780,,,,-9.46027397260274,0.0,False
1999-02-01,1999,2,1999-02,8.12347137298499,26.195004168982766,23.96077682045581,13.90380072262368,74.44444830461369,10.912125159078572,35.187317208393274,,,,,,,,285,478,763,,,,-9.46027397260274,0.0,False
1999-03-01,1999,3,1999-03,9.979226810593698,24.04396259570729,21.00131793648801,12.20384084347935,69.30566712689844,14.398861196042985,34.692635671023666,,,,,,,,280,472,752,,,,-9.46027397260274,0.0,False
1999-04-01,1999,4,1999-04,12.78229571984436,23.59601167315175,13.624902723735408,8.41219195849546,60.17905317769132,21.24044006159741,39.2096758376699,,,,,,,,290,485,775,,,,-9.46027397260274,0.0,False
1999-05-01,1999,5,1999-05,13.198286682565584,22.206037404292708,7.366762896949918,5.530061503702774,49.72878749843103,26.54053586764406,44.6542908471141,,,,,,,,305,508,813,,,,-9.46027397260274,0.0,False
1999-06-01,1999,6,1999-06,16.19743839169909,22.23780804150454,5.130836575875487,4.659597924773022,49.62042801556421,32.6426817330526,44.81583277461717,,,,,,,,328,538,866,,,,-9.46027397260274,0.0,False
1999-07-01,1999,7,1999-07,21.139858164930335,22.206633613656333,3.971413329986193,4.148487510982805,52.91718965733652,39.94894343751205,41.96487711735004,,,,,,,,354,572,926,,,,-9.46027397260274,0.0,False
1999-08-01,1999,8,1999-08,21.01929835571733,23.64823647546128,3.647263712815363,4.299265721099536,54.10822768921802,38.84676925004103,43.70543535687381,,,,,,,,372,602,974,,,,-9.46027397260274,0.0,False
1999-09-01,1999,9,1999-09,14.043677042801557,25.333884565499357,4.372924773022049,4.454150453955902,49.632684824902725,28.2952193546364,51.04274462458319,,,,,,,,392,628,1020,,,,-9.46027397260274,0.0,False
1999-10-01,1999,10,1999-10,11.58767415589306,25.053313668884147,7.327350320070289,5.664239989958579,51.12903225806452,22.66358983171513,49.00017184450528,,,,,,,,408,652,1060,,,,-9.46027397260274,0.0,False
1999-11-01,1999,11,1999-11,8.547568093385216,25.964299610894944,12.049124513618676,7.949156939040207,56.19691958495461,15.21002958260656,46.20235379920409,,,,,,,,420,668,1088,,,,-9.46027397260274,0.0,False
1999-12-01,1999,12,1999-12,8.438402158905486,27.039663612401156,20.69806702648425,11.547288816367516,69.84398142337142,12.081788562073298,38.71437890760485,,,,,,,,428,678,1106,,,,-9.46027397260274,0.0,False
2000-01-01,2000,1,2000-01,10.21733400276139,25.685985942010795,27.0773189406301,14.179615915652064,79.4666436550772,12.857387115919291,32.32297824669696,,,,,,,,435,688,1123,,,,-9.791780821917808,0.0,False
2000-02-01,2000,2,2000-02,9.574802093116867,26.532101167315176,26.004125855360257,14.113578424795383,78.51381993827988,12.19505317744528,33.79290574343752,,,,,,,,445,702,1147,,,,-9.791780821917808,0.0,False
2000-03-01,2000,3,2000-03,11.142243002384838,24.24927827287561,17.26688213882264,10.909627212250534,65.44053596083846,17.026515505699226,37.05543959387358,,,,,,,,458,718,1176,,,,-9.791780821917808,0.0,False
2000-04-01,2000,4,2000-04,11.904993514915692,24.38803501945525,12.998897535667965,8.28112840466926,59.25214007782101,20.092090343538352,41.15975387120923,,,,,,,,472,738,1210,,,,-9.791780821917808,0.0,False
2000-05-01,2000,5,2000-05,16.577538596711435,23.582402409941004,7.168287937743191,5.668978285427388,54.479226810593694,30.42910035112295,43.28696237178482,,,,,,,,488,758,1246,,,,-9.791780821917808,0.0,False
2000-06-01,2000,6,2000-06,17.04309338521401,24.167153047989625,4.999448767833981,4.77091439688716,52.396368352788585,32.527241717329744,46.12371774560866,,,,,,,,502,778,1280,,,,-9.791780821917808,0.0,False
2000-07-01,2000,7,2000-07,20.03862809087486,22.696780469436423,4.027959081209991,4.296159156520647,52.440002510355214,38.2124849954343,43.28142521532973,,,,,,,,518,798,1316,,,,-9.791780821917808,0.0,False
2000-08-01,2000,8,2000-08,22.029747709300864,24.812601983180617,3.841094514873855,4.715953307392996,56.89914647922681,38.71718483043266,43.60803899271038,,,,,,,,532,818,1350,,,,-9.791780821917808,0.0,False
2000-09-01,2000,9,2000-09,15.729247730220491,24.19523346303502,4.564396887159533,4.818709468223087,50.68583009079119,31.032830481508174,47.7356953998686,,,,,,,,542,832,1374,,,,-9.791780821917808,0.0,False
2000-10-01,2000,10,2000-10,11.461246391364378,24.563637504706914,7.399240617547383,5.68062005773817,50.522593196937365,22.68538819194884,48.61911463839101,,,,,,,,552,845,1397,,,,-9.791780821917808,0.0,False
2000-11-01,2000,11,2000-11,10.003274967574578,25.688683527885864,15.6485084306096,9.404150453955902,62.54471465629053,15.993797433638916,41.07250895468301,,,,,,,,558,852,1410,,,,-9.791780821917808,0.0,False
2000-12-01,2000,12,2000-12,10.031002886908498,25.940316304757125,28.691445964603997,14.815018200075311,81.85876113970127,12.254037011126336,31.689114205487456,,,,,,,,548,838,1386,,,,-9.791780821917808,0.0,False
2001-01-01,2001,1,2001-01,10.678172461403287,24.543146730262333,30.64757750721727,15.69809840592444,84.0026986318564,12.711701689728566,29.21709317675993,7.73,7.25,4.73,12.748732334824576,53.32052875914801,20.66420764866261,5.7889305151420265,538,825,1363,,,,-9.6986301369863,0.0,False
2001-02-01,2001,2,2001-02,10.868642301278488,25.251771817676484,27.11513340744858,14.675062534741524,80.2342968315731,13.546130184319823,31.472540814665216,8.04,7.51,4.8,13.41871083302204,52.92124804408316,21.655603351207105,6.332327158405396,532,818,1350,,,,-9.6986301369863,0.0,False
2001-03-01,2001,3,2001-03,11.385810217145726,23.89095644533701,21.3971381950546,11.788879126396385,70.49808585414836,16.150523917346536,33.888801597768754,8.32,7.7,4.86,14.753391598953694,51.6347296386074,20.66490179209402,6.997123082229963,528,812,1340,,,,-9.6986301369863,0.0,False
2001-04-01,2001,4,2001-04,12.467380025940338,23.17302204928664,12.993774319066148,8.280188067444877,58.59824902723735,21.276028265188117,39.54558785283066,8.46,7.73,4.87,16.485519318725945,50.58660282032,20.139259699454115,6.737817919290961,522,802,1324,,,,-9.6986301369863,0.0,False
2001-05-01,2001,5,2001-05,13.616260825906863,21.071702020835943,6.56856407681687,5.150809589556922,47.77149491653069,28.502898746832265,44.1093628274638,8.83,7.77,5.0,16.950291269519294,50.448299854590616,20.47060240658092,6.619724348320514,512,785,1297,,,,-9.6986301369863,0.0,False
2001-06-01,2001,6,2001-06,15.979863813229573,20.364396887159536,4.761251621271076,4.391990920881971,46.83456549935149,34.11980797270521,43.48155399763775,9.07,8.13,5.23,17.578337676989598,49.62428818267756,20.758116586445176,6.5574616693139225,495,762,1257,,,,-9.6986301369863,0.0,False
2001-07-01,2001,7,2001-07,19.90790134304004,20.82659721350571,3.884052968495042,4.092349692481486,50.14657336513116,39.69942511940959,41.53144635000573,9.03,8.41,5.57,20.42151684904689,50.07090332389391,19.34099280872069,5.258776439493229,472,738,1210,,,,-9.6986301369863,0.0,False
2001-08-01,2001,8,2001-08,21.549924689343545,21.462344671771053,3.669323459269487,4.195023220785742,52.37787121877746,41.14318544816671,40.97597739725781,9.01,8.35,5.5,21.161364951987466,49.41966248669335,18.45706799290669,5.283276276940299,452,712,1164,,,,-9.6986301369863,0.0,False
2001-09-01,2001,9,2001-09,16.54546044098573,21.73634889753567,4.133657587548638,4.64792477302205,48.44773022049287,34.1511570628487,44.86556707323604,8.92,8.22,5.31,19.607520395295765,50.22607322961928,20.649231147910346,5.1513756936762025,432,685,1117,,,,-9.6986301369863,0.0,False
2001-10-01,2001,10,2001-10,14.625329484122002,22.372599472825407,7.451550144345425,5.816367516003514,51.74698757374169,28.26315147964947,43.23459301073997,8.84,8.27,5.07,19.12793061712985,50.53065189412244,20.51376712163468,5.381858159489939,412,658,1070,,,,-9.6986301369863,0.0,False
2001-11-01,2001,11,2001-11,11.366699092088195,23.0318093385214,11.69653047989624,7.475810635538262,55.15402075226978,20.60901261059996,41.75907581057645,8.47,7.73,4.78,15.950235988132272,51.6670710515395,22.349991024039664,5.699437610930835,398,638,1036,,,,-9.6986301369863,0.0,False
2001-12-01,2001,12,2001-12,11.51681937994226,23.124607756997616,19.110863562194048,10.85847872473955,66.5306263336262,17.310553070986764,34.75783865469169,8.29,7.66,4.78,15.56184367623561,51.523483450838725,22.072565795291656,6.535596395122628,385,618,1003,,,,-9.6986301369863,0.0,False
2002-01-01,2002,1,2002-01,11.96918538973265,24.52667252416217,25.58136688841471,13.657399271996988,78.06068783732898,15.333179506021375,31.420005643907995,8.07,7.49,4.73,15.131777412941611,51.3712757892009,22.168386508287533,7.069309763389351,368,598,966,,,,-9.386301369863013,0.0,False
2002-02-01,2002,2,2002-02,11.959526125625349,24.966509171762088,24.765946359088385,13.893517231795444,77.90532934963869,15.351358149005517,32.04724167163524,8.19,7.68,4.76,15.721926393997718,50.75790316818218,21.878157802720285,7.426284795476717,358,582,940,,,,-9.386301369863013,0.0,False
2002-03-01,2002,3,2002-03,12.756244508597966,23.58164930337643,20.723923685201456,11.699667377933975,70.86830048951927,17.99993003992595,33.2753137023004,8.17,7.72,4.73,16.92765870584849,50.06978885811001,20.83650737830374,7.240252390049955,352,572,924,,,,-9.386301369863013,0.0,False
2002-04-01,2002,4,2002-04,13.112321660181582,23.947114137483787,13.462905317769131,8.664267185473411,60.99173151750972,21.49852338003759,39.262886200581086,8.37,7.68,4.73,16.955910029238645,49.096240369611614,20.161260727005317,8.734529098576282,358,578,936,,,,-9.386301369863013,0.0,False
2002-05-01,2002,5,2002-05,12.868959457763273,22.17820384084348,8.00436174218652,6.027049077444458,50.56649303376428,25.44957873422309,43.85948581807847,8.64,7.84,4.78,16.34039406097291,49.20991731364058,20.48664347036105,9.03486306663194,368,595,963,,,,-9.386301369863013,0.0,False
2002-06-01,2002,6,2002-06,17.864494163424126,22.291796368352788,5.187191958495461,4.739007782101168,51.60094033722439,34.62048181036124,43.20036848683495,8.73,8.18,5.03,19.245326645630836,48.28636938494709,19.462578176219036,8.63129248494642,385,618,1003,,,,-9.386301369863013,0.0,False
2002-07-01,2002,7,2002-07,23.02896322329609,21.99739550646417,3.924469687460776,4.293993975147484,54.864911509978654,41.97393669195595,40.0937409740711,8.82,8.33,5.27,21.9942353570952,48.014281684511424,18.45689524380595,6.93151254207442,402,642,1044,,,,-9.386301369863013,0.0,False
2002-08-01,2002,8,2002-08,22.51763524538722,22.148205096021087,3.629910882389858,4.258723484373039,54.15187649052341,41.58237295678537,40.90016178829376,8.72,8.24,5.15,22.552072906956468,48.04117985043101,18.89491924412653,5.909337427426744,418,665,1083,,,,-9.386301369863013,0.0,False
2002-09-01,2002,9,2002-09,18.440304798962384,21.48589494163424,4.017639429312581,4.586802853437094,50.00551232166018,36.87654409046991,42.96705291893889,8.59,8.0,4.98,20.575116957003736,49.91746906932956,19.46416933325236,5.395812768745554,430,682,1112,,,,-9.386301369863013,0.0,False
2002-10-01,2002,10,2002-10,13.880915024475962,22.126302246767917,7.86284046692607,6.253545876741559,51.64657336513117,26.876739578327125,42.84176239600504,8.47,8.0,4.91,17.651571457853795,51.81383892227258,19.700761539800794,5.841424003025342,442,698,1140,,,,-9.386301369863013,0.0,False
2002-11-01,2002,11,2002-11,11.401167315175098,23.47963683527886,15.667704280155643,9.665726329442284,62.05022697795071,18.37409445613544,37.83972755429606,8.31,7.64,4.71,15.242142128659063,52.66930582140894,20.76358133994468,6.8899322443560544,450,708,1158,,,,-9.386301369863013,0.0,False
2002-12-01,2002,12,2002-12,11.300458139826786,23.75552278147358,24.213442952177733,13.159219279528052,74.64839337266223,15.138246959197444,31.823220444786344,8.08,7.59,4.72,14.191998025574346,53.00858942578019,21.212537658307344,6.9044685495305975,442,698,1140,,,,-9.386301369863013,0.0,False
2003-01-01,2003,1,2003-01,12.00084724488515,24.56426509351073,29.68416593447973,16.15868582904481,84.74159031002888,14.161696990792596,28.98725997900424,8.0,7.45,4.92,14.671746905610831,53.01726239355352,20.2378158465441,6.212375883508569,432,685,1117,,,,-9.386301369863014,0.0,False
2003-02-01,2003,2,2003-02,11.627918287937742,25.362354085603112,30.71977487493052,16.762263757643137,86.86475125069482,13.38623333459984,29.19752111233985,8.02,7.65,4.99,14.551963565752516,52.45885466058229,20.364951733787706,6.864878605669289,428,678,1106,,,,-9.386301369863014,0.0,False
2003-03-01,2003,3,2003-03,11.335603112840468,22.39481611648048,21.168005522781478,12.181184887661605,68.9700012551776,16.4355559033566,32.47037220374023,8.35,7.78,5.02,15.34550660476,50.9342692074996,19.694334792342456,8.309881494893167,422,672,1094,,,,-9.386301369863014,0.0,False
2003-04-01,2003,4,2003-04,11.419066147859922,21.666439688715958,13.440175097276263,8.465272373540857,56.534695201037614,20.19833326641928,38.32414698915419,8.82,7.93,4.99,15.81609156288428,49.678792582890885,19.868576969308315,9.067898589837046,430,682,1112,,,,-9.386301369863014,0.0,False
2003-05-01,2003,5,2003-05,12.364158403414084,20.481674406928583,7.772467679176604,5.618959457763274,47.53034391866449,26.013189436567185,43.09178667416652,8.99,8.06,5.06,16.053904677660928,48.85887665562134,20.225327303197854,9.907367115487114,445,702,1147,,,,-9.386301369863014,0.0,False
