year,Grid electricity final price,Export revenue
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
12,74.60245850367914,0.0
